value,time,
11.00,1873,
7.00,1874,
11.00,1875,
4.00,1876,
3.00,1877,
9.00,1878,
8.00,1879,
10.00,1880,
7.00,1881,
9.00,1882,
9.00,1883,
10.00,1884,
7.00,1885,
4.00,1886,
5.00,1887,
6.00,1888,
9.00,1889,
10.00,1890,
7.00,1891,
6.00,1892,
8.00,1893,
9.00,1894,
9.00,1895,
10.00,1896,
8.00,1897,
7.00,1898,
7.00,1899,
7.00,1900,
9.00,1901,
8.00,1902,
9.00,1903,
13.00,1904,
7.00,1905,
6.00,1906,
4.00,1907,
6.00,1908,
7.00,1909,
10.00,1910,
6.00,1911,
11.00,1912,
6.00,1913,
3.00,1914,
7.00,1915,
1.00,1916,
11.00,1917,
7.00,1918,
8.00,1919,
9.00,1920,
10.00,1921,
6.00,1922,
5.00,1923,
6.00,1924,
6.00,1925,
8.00,1926,
9.00,1927,
12.00,1928,
8.00,1929,
6.00,1930,
10.00,1931,
6.00,1932,
7.00,1933,
8.00,1934,
10.00,1935,
8.00,1936,
6.00,1937,
13.00,1938,
6.00,1939,
9.00,1940,
8.00,1941,
9.00,1942,
8.00,1943,
7.00,1944,
4.00,1945,
3.00,1946,
4.00,1947,
3.00,1948,
7.00,1949,
8.00,1950,
5.00,1951,
7.00,1952,
6.00,1953,
10.00,1954,
6.00,1955,
9.00,1956,
11.00,1957,
5.00,1958,
12.00,1959,
5.00,1960,
9.00,1961,
6.00,1962,
12.00,1963,
6.00,1964,
5.00,1965,
12.00,1966,
3.00,1967,
11.00,1968,
4.00,1969,
7.00,1970,
8.00,1971,
6.00,1972,
12.00,1973,
3.00,1974,
8.00,1975,
9.00,1976,
12.00,1977,
3.00,1978,
7.00,1979,
9.00,1980,
6.00,1981,
9.00,1982,
9.00,1983,
8.00,1984,
7.00,1985,
3.00,1986,
4.00,1987,
8.00,1988,
3.00,1989,
2.00,1990,
5.00,1991,
2.00,1992,
9.00,1993,
6.00,1994,
9.00,1995,
0.00,1996,
0.00,1997,
0.00,1998,
0.00,1999,
0.00,2000,
0.00,2001,
0.00,2002,
0.00,2003,
0.00,2004,
0.00,2005,
0.00,2006,
0.00,2007,
0.00,2008,
0.00,2009,
0.00,2010,
0.00,2011,
0.00,2012,
0.00,2013,
0.00,2014,
0.00,2015,
0.00,2016,
0.00,2017,
0.00,2018,
0.00,2019,
0.00,2020,
0.00,2021,
0.00,2022,
0.00,2023,
0.00,2024,
0.00,2025,
0.00,2026,
0.00,2027,
0.00,2028,
0.00,2029,
0.00,2030,
0.00,2031,
0.00,2032,
0.00,2033,
0.00,2034,
0.00,2035,
0.00,2036,
0.00,2037,
0.00,2038,
0.00,2039,
0.00,2040,
0.00,2041,
0.00,2042,
0.00,2043,
0.00,2044,
0.00,2045,
0.00,2046,
0.00,2047,
0.00,2048,
0.00,2049,
0.00,2050,
0.00,2051,
0.00,2052,
0.00,2053,
0.00,2054,
0.00,2055,
0.00,2056,
0.00,2057,
0.00,2058,
0.00,2059,
0.00,2060,
0.00,2061,
0.00,2062,
0.00,2063,
0.00,2064,
0.00,2065,
0.00,2066,
0.00,2067,
0.00,2068,
0.00,2069,
0.00,2070,
0.00,2071,
0.00,2072,
0.00,2073,
0.00,2074,
0.00,2075,
0.00,2076,
0.00,2077,
0.00,2078,
0.00,2079,
0.00,2080,
0.00,2081,
0.00,2082,
0.00,2083,
0.00,2084,
0.00,2085,
0.00,2086,
0.00,2087,
0.00,2088,
0.00,2089,
0.00,2090,
0.00,2091,
0.00,2092,
0.00,2093,
0.00,2094,
0.00,2095,
1.00,2096,
0.00,2097,
0.00,2098,
0.00,2099,
0.00,2100,
0.00,2101,
0.00,2102,
0.00,2103,
0.00,2104,
0.00,2105,
0.00,2106,
0.00,2107,
0.00,2108,
0.00,2109,
0.00,2110,
0.00,2111,
0.00,2112,
0.00,2113,
0.00,2114,
0.00,2115,
0.00,2116,
0.00,2117,
0.00,2118,
0.00,2119,
0.00,2120,
0.00,2121,
0.00,2122,
0.00,2123,
0.00,2124,
0.00,2125,
0.00,2126,
0.00,2127,
0.00,2128,
0.00,2129,
0.00,2130,
0.00,2131,
0.00,2132,
0.00,2133,
0.00,2134,
0.00,2135,
0.00,2136,
0.00,2137,
0.00,2138,
0.00,2139,
0.00,2140,
0.00,2141,
0.00,2142,
0.00,2143,
0.00,2144,
0.00,2145,
0.00,2146,
0.00,2147,
0.00,2148,
0.00,2149,
0.00,2150,
0.00,2151,
0.00,2152,
0.00,2153,
0.00,2154,
0.00,2155,
0.00,2156,
0.00,2157,
0.00,2158,
0.00,2159,
0.00,2160,
0.00,2161,
0.00,2162,
0.00,2163,
0.00,2164,
0.00,2165,
0.00,2166,
0.00,2167,
0.00,2168,
0.00,2169,
0.00,2170,
0.00,2171,
0.00,2172,
0.00,2173,
0.00,2174,
0.00,2175,
8.00,2176,
8.00,2177,
11.00,2178,
10.00,2179,
5.00,2180,
1.00,2181,
9.00,2182,
6.00,2183,
11.00,2184,
7.00,2185,
5.00,2186,
8.00,2187,
7.00,2188,
9.00,2189,
12.00,2190,
7.00,2191,
8.00,2192,
10.00,2193,
5.00,2194,
4.00,2195,
3.00,2196,
4.00,2197,
9.00,2198,
8.00,2199,
6.00,2200,
9.00,2201,
9.00,2202,
9.00,2203,
8.00,2204,
8.00,2205,
6.00,2206,
5.00,2207,
5.00,2208,
2.00,2209,
5.00,2210,
4.00,2211,
8.00,2212,
10.00,2213,
5.00,2214,
4.00,2215,
3.00,2216,
8.00,2217,
8.00,2218,
4.00,2219,
4.00,2220,
6.00,2221,
5.00,2222,
10.00,2223,
3.00,2224,
3.00,2225,
4.00,2226,
6.00,2227,
10.00,2228,
4.00,2229,
8.00,2230,
5.00,2231,
5.00,2232,
8.00,2233,
7.00,2234,
8.00,2235,
9.00,2236,
5.00,2237,
9.00,2238,
4.00,2239,
5.00,2240,
4.00,2241,
4.00,2242,
1.00,2243,
9.00,2244,
5.00,2245,
11.00,2246,
7.00,2247,
4.00,2248,
8.00,2249,
7.00,2250,
12.00,2251,
8.00,2252,
10.00,2253,
4.00,2254,
5.00,2255,
9.00,2256,
7.00,2257,
11.00,2258,
7.00,2259,
9.00,2260,
10.00,2261,
3.00,2262,
8.00,2263,
7.00,2264,
9.00,2265,
11.00,2266,
5.00,2267,
2.00,2268,
7.00,2269,
4.00,2270,
4.00,2271,
10.00,2272,
5.00,2273,
8.00,2274,
9.00,2275,
11.00,2276,
6.00,2277,
6.00,2278,
10.00,2279,
14.00,2280,
5.00,2281,
6.00,2282,
3.00,2283,
4.00,2284,
4.00,2285,
6.00,2286,
4.00,2287,
7.00,2288,
6.00,2289,
9.00,2290,
8.00,2291,
8.00,2292,
10.00,2293,
7.00,2294,
9.00,2295,
11.00,2296,
6.00,2297,
4.00,2298,
7.00,2299,
5.00,2300,
7.00,2301,
6.00,2302,
8.00,2303,
8.00,2304,
8.00,2305,
10.00,2306,
8.00,2307,
9.00,2308,
6.00,2309,
8.00,2310,
3.00,2311,
4.00,2312,
3.00,2313,
5.00,2314,
6.00,2315,
6.00,2316,
6.00,2317,
8.00,2318,
6.00,2319,
12.00,2320,
6.00,2321,
8.00,2322,
11.00,2323,
5.00,2324,
6.00,2325,
10.00,2326,
2.00,2327,
6.00,2328,
8.00,2329,
5.00,2330,
3.00,2331,
6.00,2332,
4.00,2333,
9.00,2334,
12.00,2335,
5.00,2336,
3.00,2337,
9.00,2338,
5.00,2339,
3.00,2340,
8.00,2341,
6.00,2342,
10.00,2343,
7.00,2344,
9.00,2345,
10.00,2346,
5.00,2347,
8.00,2348,
9.00,2349,
8.00,2350,
10.00,2351,
7.00,2352,
5.00,2353,
4.00,2354,
9.00,2355,
7.00,2356,
10.00,2357,
6.00,2358,
11.00,2359,
4.00,2360,
3.00,2361,
8.00,2362,
6.00,2363,
10.00,2364,
5.00,2365,
10.00,2366,
4.00,2367,
2.00,2368,
7.00,2369,
7.00,2370,
9.00,2371,
9.00,2372,
9.00,2373,
8.00,2374,
3.00,2375,
6.00,2376,
7.00,2377,
4.00,2378,
6.00,2379,
4.00,2380,
5.00,2381,
7.00,2382,
6.00,2383,
9.00,2384,
9.00,2385,
10.00,2386,
5.00,2387,
4.00,2388,
7.00,2389,
6.00,2390,
11.00,2391,
0.00,2392,
8.00,2393,
2.00,2394,
4.00,2395,
4.00,2396,
4.00,2397,
8.00,2398,
7.00,2399,
10.00,2400,
5.00,2401,
6.00,2402,
11.00,2403,
4.00,2404,
7.00,2405,
7.00,2406,
9.00,2407,
11.00,2408,
5.00,2409,
8.00,2410,
5.00,2411,
11.00,2412,
9.00,2413,
9.00,2414,
8.00,2415,
9.00,2416,
9.00,2417,
9.00,2418,
6.00,2419,
7.00,2420,
4.00,2421,
3.00,2422,
7.00,2423,
5.00,2424,
3.00,2425,
9.00,2426,
5.00,2427,
11.00,2428,
6.00,2429,
13.00,2430,
5.00,2431,
4.00,2432,
8.00,2433,
8.00,2434,
8.00,2435,
8.00,2436,
11.00,2437,
10.00,2438,
3.00,2439,
7.00,2440,
5.00,2441,
9.00,2442,
7.00,2443,
7.00,2444,
8.00,2445,
8.00,2446,
7.00,2447,
6.00,2448,
6.00,2449,
6.00,2450,
2.00,2451,
3.00,2452,
5.00,2453,
6.00,2454,
5.00,2455,
4.00,2456,
5.00,2457,
5.00,2458,
4.00,2459,
7.00,2460,
7.00,2461,
11.00,2462,
8.00,2463,
5.00,2464,
10.00,2465,
6.00,2466,
8.00,2467,
9.00,2468,
8.00,2469,
11.00,2470,
7.00,2471,
8.00,2472,
10.00,2473,
5.00,2474,
4.00,2475,
7.00,2476,
6.00,2477,
4.00,2478,
3.00,2479,
5.00,2480,
8.00,2481,
7.00,2482,
16.00,2483,
6.00,2484,
11.00,2485,
7.00,2486,
7.00,2487,
2.00,2488,
3.00,2489,
4.00,2490,
5.00,2491,
10.00,2492,
4.00,2493,
4.00,2494,
12.00,2495,
3.00,2496,
6.00,2497,
7.00,2498,
10.00,2499,
5.00,2500,
5.00,2501,
6.00,2502,
6.00,2503,
9.00,2504,
9.00,2505,
9.00,2506,
6.00,2507,
7.00,2508,
4.00,2509,
5.00,2510,
4.00,2511,
4.00,2512,
7.00,2513,
7.00,2514,
9.00,2515,
9.00,2516,
8.00,2517,
8.00,2518,
7.00,2519,
8.00,2520,
10.00,2521,
0.00,2522,
0.00,2523,
0.00,2524,
0.00,2525,
0.00,2526,
0.00,2527,
0.00,2528,
0.00,2529,
0.00,2530,
0.00,2531,
0.00,2532,
0.00,2533,
0.00,2534,
0.00,2535,
0.00,2536,
0.00,2537,
0.00,2538,
0.00,2539,
0.00,2540,
0.00,2541,
0.00,2542,
0.00,2543,
0.00,2544,
0.00,2545,
0.00,2546,
0.00,2547,
0.00,2548,
0.00,2549,
0.00,2550,
0.00,2551,
0.00,2552,
0.00,2553,
0.00,2554,
0.00,2555,
0.00,2556,
0.00,2557,
0.00,2558,
0.00,2559,
0.00,2560,
0.00,2561,
0.00,2562,
0.00,2563,
0.00,2564,
0.00,2565,
0.00,2566,
0.00,2567,
0.00,2568,
0.00,2569,
0.00,2570,
0.00,2571,
0.00,2572,
0.00,2573,
0.00,2574,
0.00,2575,
0.00,2576,
0.00,2577,
0.00,2578,
0.00,2579,
0.00,2580,
0.00,2581,
0.00,2582,
0.00,2583,
0.00,2584,
0.00,2585,
0.00,2586,
0.00,2587,
0.00,2588,
0.00,2589,
0.00,2590,
0.00,2591,
0.00,2592,
0.00,2593,
0.00,2594,
0.00,2595,
0.00,2596,
0.00,2597,
0.00,2598,
0.00,2599,
0.00,2600,
0.00,2601,
0.00,2602,
0.00,2603,
0.00,2604,
0.00,2605,
0.00,2606,
0.00,2607,
0.00,2608,
0.00,2609,
0.00,2610,
0.00,2611,
0.00,2612,
0.00,2613,
0.00,2614,
0.00,2615,
0.00,2616,
0.00,2617,
0.00,2618,
0.00,2619,
0.00,2620,
0.00,2621,
0.00,2622,
0.00,2623,
0.00,2624,
0.00,2625,
0.00,2626,
0.00,2627,
0.00,2628,
0.00,2629,
0.00,2630,
0.00,2631,
0.00,2632,
0.00,2633,
0.00,2634,
0.00,2635,
0.00,2636,
0.00,2637,
0.00,2638,
0.00,2639,
0.00,2640,
0.00,2641,
0.00,2642,
0.00,2643,
0.00,2644,
0.00,2645,
0.00,2646,
0.00,2647,
0.00,2648,
0.00,2649,
0.00,2650,
0.00,2651,
0.00,2652,
0.00,2653,
0.00,2654,
0.00,2655,
0.00,2656,
0.00,2657,
0.00,2658,
0.00,2659,
0.00,2660,
0.00,2661,
0.00,2662,
0.00,2663,
0.00,2664,
0.00,2665,
0.00,2666,
0.00,2667,
0.00,2668,
0.00,2669,
0.00,2670,
0.00,2671,
0.00,2672,
0.00,2673,
0.00,2674,
0.00,2675,
0.00,2676,
0.00,2677,
0.00,2678,
0.00,2679,
0.00,2680,
0.00,2681,
0.00,2682,
0.00,2683,
0.00,2684,
0.00,2685,
0.00,2686,
0.00,2687,
0.00,2688,
0.00,2689,
0.00,2690,
0.00,2691,
0.00,2692,
0.00,2693,
0.00,2694,
0.00,2695,
0.00,2696,
0.00,2697,
0.00,2698,
0.00,2699,
0.00,2700,
0.00,2701,
0.00,2702,
0.00,2703,
0.00,2704,
0.00,2705,
0.00,2706,
0.00,2707,
0.00,2708,
0.00,2709,
0.00,2710,
0.00,2711,
0.00,2712,
0.00,2713,
0.00,2714,
0.00,2715,
0.00,2716,
0.00,2717,
0.00,2718,
0.00,2719,
0.00,2720,
0.00,2721,
0.00,2722,
0.00,2723,
0.00,2724,
0.00,2725,
0.00,2726,
0.00,2727,
0.00,2728,
0.00,2729,
0.00,2730,
0.00,2731,
0.00,2732,
0.00,2733,
0.00,2734,
0.00,2735,
0.00,2736,
0.00,2737,
0.00,2738,
0.00,2739,
0.00,2740,
0.00,2741,
0.00,2742,
0.00,2743,
0.00,2744,
0.00,2745,
0.00,2746,
0.00,2747,
0.00,2748,
0.00,2749,
0.00,2750,
0.00,2751,
0.00,2752,
0.00,2753,
0.00,2754,
0.00,2755,
0.00,2756,
0.00,2757,
0.00,2758,
0.00,2759,
0.00,2760,
0.00,2761,
0.00,2762,
0.00,2763,
0.00,2764,
0.00,2765,
0.00,2766,
0.00,2767,
0.00,2768,
0.00,2769,
0.00,2770,
0.00,2771,
0.00,2772,
0.00,2773,
0.00,2774,
0.00,2775,
0.00,2776,
0.00,2777,
0.00,2778,
0.00,2779,
0.00,2780,
0.00,2781,
0.00,2782,
0.00,2783,
0.00,2784,
0.00,2785,
0.00,2786,
0.00,2787,
0.00,2788,
0.00,2789,
0.00,2790,
0.00,2791,
0.00,2792,
0.00,2793,
0.00,2794,
0.00,2795,
0.00,2796,
0.00,2797,
0.00,2798,
0.00,2799,
0.00,2800,
0.00,2801,
0.00,2802,
0.00,2803,
0.00,2804,
0.00,2805,
0.00,2806,
0.00,2807,
0.00,2808,
0.00,2809,
0.00,2810,
0.00,2811,
0.00,2812,
0.00,2813,
0.00,2814,
0.00,2815,
0.00,2816,
0.00,2817,
0.00,2818,
0.00,2819,
0.00,2820,
0.00,2821,
0.00,2822,
0.00,2823,
0.00,2824,
0.00,2825,
0.00,2826,
0.00,2827,
0.00,2828,
0.00,2829,
0.00,2830,
0.00,2831,
0.00,2832,
0.00,2833,
0.00,2834,
0.00,2835,
0.00,2836,
0.00,2837,
0.00,2838,
0.00,2839,
0.00,2840,
0.00,2841,
0.00,2842,
0.00,2843,
0.00,2844,
0.00,2845,
0.00,2846,
0.00,2847,
0.00,2848,
0.00,2849,
0.00,2850,
0.00,2851,
0.00,2852,
0.00,2853,
0.00,2854,
0.00,2855,
0.00,2856,
0.00,2857,
0.00,2858,
0.00,2859,
0.00,2860,
0.00,2861,
0.00,2862,
0.00,2863,
0.00,2864,
0.00,2865,
0.00,2866,
0.00,2867,
0.00,2868,
0.00,2869,
0.00,2870,
0.00,2871,
0.00,2872,
0.00,2873,
0.00,2874,
0.00,2875,
0.00,2876,
0.00,2877,
0.00,2878,
0.00,2879,
0.00,2880,
6.00,2881,
7.00,2882,
4.00,2883,
7.00,2884,
5.00,2885,
6.00,2886,
7.00,2887,
10.00,2888,
7.00,2889,
11.00,2890,
4.00,2891,
5.00,2892,
4.00,2893,
8.00,2894,
7.00,2895,
12.00,2896,
6.00,2897,
10.00,2898,
7.00,2899,
9.00,2900,
9.00,2901,
5.00,2902,
4.00,2903,
5.00,2904,
2.00,2905,
5.00,2906,
3.00,2907,
4.00,2908,
4.00,2909,
2.00,2910,
4.00,2911,
5.00,2912,
4.00,2913,
7.00,2914,
8.00,2915,
9.00,2916,
9.00,2917,
8.00,2918,
7.00,2919,
11.00,2920,
7.00,2921,
10.00,2922,
6.00,2923,
5.00,2924,
4.00,2925,
7.00,2926,
7.00,2927,
1.00,2928,
4.00,2929,
5.00,2930,
3.00,2931,
7.00,2932,
6.00,2933,
4.00,2934,
10.00,2935,
3.00,2936,
7.00,2937,
6.00,2938,
9.00,2939,
8.00,2940,
7.00,2941,
4.00,2942,
6.00,2943,
2.00,2944,
5.00,2945,
6.00,2946,
7.00,2947,
7.00,2948,
9.00,2949,
8.00,2950,
4.00,2951,
6.00,2952,
8.00,2953,
9.00,2954,
9.00,2955,
9.00,2956,
9.00,2957,
6.00,2958,
8.00,2959,
0.00,2960,
9.00,2961,
9.00,2962,
8.00,2963,
6.00,2964,
9.00,2965,
5.00,2966,
6.00,2967,
7.00,2968,
2.00,2969,
1.00,2970,
4.00,2971,
3.00,2972,
6.00,2973,
7.00,2974,
9.00,2975,
7.00,2976,
9.00,2977,
8.00,2978,
7.00,2979,
5.00,2980,
8.00,2981,
2.00,2982,
2.00,2983,
5.00,2984,
5.00,2985,
5.00,2986,
4.00,2987,
6.00,2988,
9.00,2989,
7.00,2990,
10.00,2991,
8.00,2992,
2.00,2993,
9.00,2994,
9.00,2995,
9.00,2996,
9.00,2997,
5.00,2998,
5.00,2999,
4.00,3000,
3.00,3001,
2.00,3002,
4.00,3003,
3.00,3004,
9.00,3005,
5.00,3006,
10.00,3007,
5.00,3008,
4.00,3009,
2.00,3010,
4.00,3011,
4.00,3012,
3.00,3013,
8.00,3014,
5.00,3015,
11.00,3016,
7.00,3017,
5.00,3018,
10.00,3019,
5.00,3020,
9.00,3021,
9.00,3022,
8.00,3023,
11.00,3024,
6.00,3025,
10.00,3026,
5.00,3027,
9.00,3028,
10.00,3029,
4.00,3030,
3.00,3031,
3.00,3032,
3.00,3033,
7.00,3034,
8.00,3035,
7.00,3036,
8.00,3037,
8.00,3038,
6.00,3039,
3.00,3040,
5.00,3041,
3.00,3042,
0.00,3043,
6.00,3044,
6.00,3045,
4.00,3046,
5.00,3047,
4.00,3048,
4.00,3049,
5.00,3050,
4.00,3051,
0.00,3052,
6.00,3053,
8.00,3054,
4.00,3055,
5.00,3056,
8.00,3057,
4.00,3058,
4.00,3059,
6.00,3060,
3.00,3061,
4.00,3062,
8.00,3063,
10.00,3064,
7.00,3065,
7.00,3066,
10.00,3067,
4.00,3068,
8.00,3069,
7.00,3070,
9.00,3071,
8.00,3072,
9.00,3073,
9.00,3074,
7.00,3075,
8.00,3076,
7.00,3077,
5.00,3078,
5.00,3079,
4.00,3080,
3.00,3081,
5.00,3082,
5.00,3083,
2.00,3084,
7.00,3085,
5.00,3086,
9.00,3087,
8.00,3088,
9.00,3089,
9.00,3090,
9.00,3091,
6.00,3092,
7.00,3093,
4.00,3094,
5.00,3095,
4.00,3096,
5.00,3097,
7.00,3098,
5.00,3099,
2.00,3100,
9.00,3101,
10.00,3102,
2.00,3103,
3.00,3104,
6.00,3105,
4.00,3106,
4.00,3107,
6.00,3108,
7.00,3109,
9.00,3110,
6.00,3111,
7.00,3112,
3.00,3113,
5.00,3114,
6.00,3115,
7.00,3116,
3.00,3117,
4.00,3118,
5.00,3119,
1.00,3120,
8.00,3121,
6.00,3122,
10.00,3123,
9.00,3124,
4.00,3125,
8.00,3126,
6.00,3127,
10.00,3128,
6.00,3129,
9.00,3130,
8.00,3131,
9.00,3132,
9.00,3133,
10.00,3134,
9.00,3135,
7.00,3136,
9.00,3137,
10.00,3138,
5.00,3139,
6.00,3140,
6.00,3141,
9.00,3142,
10.00,3143,
4.00,3144,
2.00,3145,
2.00,3146,
4.00,3147,
3.00,3148,
1.00,3149,
4.00,3150,
6.00,3151,
7.00,3152,
8.00,3153,
9.00,3154,
11.00,3155,
5.00,3156,
2.00,3157,
8.00,3158,
5.00,3159,
8.00,3160,
8.00,3161,
9.00,3162,
4.00,3163,
6.00,3164,
4.00,3165,
4.00,3166,
6.00,3167,
4.00,3168,
10.00,3169,
5.00,3170,
3.00,3171,
8.00,3172,
5.00,3173,
7.00,3174,
9.00,3175,
9.00,3176,
11.00,3177,
8.00,3178,
9.00,3179,
15.00,3180,
4.00,3181,
3.00,3182,
8.00,3183,
8.00,3184,
10.00,3185,
6.00,3186,
7.00,3187,
7.00,3188,
9.00,3189,
7.00,3190,
10.00,3191,
10.00,3192,
5.00,3193,
4.00,3194,
10.00,3195,
3.00,3196,
8.00,3197,
7.00,3198,
9.00,3199,
11.00,3200,
6.00,3201,
9.00,3202,
8.00,3203,
10.00,3204,
6.00,3205,
10.00,3206,
7.00,3207,
3.00,3208,
8.00,3209,
8.00,3210,
7.00,3211,
10.00,3212,
8.00,3213,
3.00,3214,
4.00,3215,
8.00,3216,
4.00,3217,
8.00,3218,
9.00,3219,
8.00,3220,
8.00,3221,
4.00,3222,
4.00,3223,
1.00,3224,
4.00,3225,
3.00,3226,
6.00,3227,
0.00,3228,
0.00,3229,
0.00,3230,
0.00,3231,
0.00,3232,
0.00,3233,
0.00,3234,
0.00,3235,
0.00,3236,
0.00,3237,
0.00,3238,
0.00,3239,
0.00,3240,
0.00,3241,
0.00,3242,
0.00,3243,
0.00,3244,
0.00,3245,
0.00,3246,
0.00,3247,
0.00,3248,
0.00,3249,
0.00,3250,
0.00,3251,
0.00,3252,
0.00,3253,
0.00,3254,
0.00,3255,
0.00,3256,
0.00,3257,
0.00,3258,
0.00,3259,
0.00,3260,
0.00,3261,
0.00,3262,
0.00,3263,
0.00,3264,
0.00,3265,
0.00,3266,
0.00,3267,
0.00,3268,
0.00,3269,
0.00,3270,
0.00,3271,
0.00,3272,
0.00,3273,
0.00,3274,
0.00,3275,
0.00,3276,
0.00,3277,
0.00,3278,
0.00,3279,
0.00,3280,
0.00,3281,
0.00,3282,
0.00,3283,
0.00,3284,
0.00,3285,
0.00,3286,
0.00,3287,
0.00,3288,
0.00,3289,
0.00,3290,
0.00,3291,
0.00,3292,
0.00,3293,
0.00,3294,
0.00,3295,
0.00,3296,
0.00,3297,
0.00,3298,
0.00,3299,
0.00,3300,
0.00,3301,
0.00,3302,
0.00,3303,
0.00,3304,
0.00,3305,
0.00,3306,
0.00,3307,
0.00,3308,
0.00,3309,
0.00,3310,
0.00,3311,
0.00,3312,
0.00,3313,
0.00,3314,
0.00,3315,
0.00,3316,
0.00,3317,
0.00,3318,
0.00,3319,
0.00,3320,
0.00,3321,
0.00,3322,
0.00,3323,
0.00,3324,
0.00,3325,
0.00,3326,
0.00,3327,
0.00,3328,
0.00,3329,
0.00,3330,
0.00,3331,
0.00,3332,
0.00,3333,
0.00,3334,
0.00,3335,
0.00,3336,
0.00,3337,
0.00,3338,
0.00,3339,
0.00,3340,
0.00,3341,
0.00,3342,
0.00,3343,
0.00,3344,
0.00,3345,
0.00,3346,
0.00,3347,
0.00,3348,
0.00,3349,
0.00,3350,
0.00,3351,
0.00,3352,
0.00,3353,
0.00,3354,
0.00,3355,
0.00,3356,
0.00,3357,
0.00,3358,
0.00,3359,
0.00,3360,
0.00,3361,
0.00,3362,
0.00,3363,
0.00,3364,
0.00,3365,
0.00,3366,
0.00,3367,
0.00,3368,
0.00,3369,
0.00,3370,
0.00,3371,
0.00,3372,
0.00,3373,
0.00,3374,
0.00,3375,
0.00,3376,
0.00,3377,
0.00,3378,
0.00,3379,
0.00,3380,
0.00,3381,
0.00,3382,
0.00,3383,
0.00,3384,
0.00,3385,
0.00,3386,
0.00,3387,
0.00,3388,
0.00,3389,
0.00,3390,
0.00,3391,
0.00,3392,
0.00,3393,
0.00,3394,
0.00,3395,
0.00,3396,
0.00,3397,
0.00,3398,
0.00,3399,
0.00,3400,
0.00,3401,
0.00,3402,
0.00,3403,
0.00,3404,
0.00,3405,
0.00,3406,
0.00,3407,
0.00,3408,
0.00,3409,
0.00,3410,
0.00,3411,
0.00,3412,
0.00,3413,
0.00,3414,
0.00,3415,
0.00,3416,
0.00,3417,
0.00,3418,
0.00,3419,
0.00,3420,
0.00,3421,
0.00,3422,
0.00,3423,
0.00,3424,
0.00,3425,
0.00,3426,
0.00,3427,
0.00,3428,
0.00,3429,
0.00,3430,
0.00,3431,
0.00,3432,
0.00,3433,
0.00,3434,
0.00,3435,
0.00,3436,
0.00,3437,
0.00,3438,
0.00,3439,
0.00,3440,
0.00,3441,
0.00,3442,
0.00,3443,
0.00,3444,
0.00,3445,
0.00,3446,
0.00,3447,
0.00,3448,
0.00,3449,
0.00,3450,
0.00,3451,
0.00,3452,
0.00,3453,
0.00,3454,
0.00,3455,
0.00,3456,
0.00,3457,
0.00,3458,
0.00,3459,
0.00,3460,
0.00,3461,
0.00,3462,
0.00,3463,
0.00,3464,
0.00,3465,
0.00,3466,
0.00,3467,
0.00,3468,
0.00,3469,
0.00,3470,
0.00,3471,
0.00,3472,
0.00,3473,
0.00,3474,
0.00,3475,
0.00,3476,
0.00,3477,
0.00,3478,
0.00,3479,
0.00,3480,
0.00,3481,
0.00,3482,
0.00,3483,
0.00,3484,
0.00,3485,
0.00,3486,
0.00,3487,
0.00,3488,
0.00,3489,
0.00,3490,
0.00,3491,
0.00,3492,
0.00,3493,
0.00,3494,
0.00,3495,
0.00,3496,
0.00,3497,
0.00,3498,
0.00,3499,
0.00,3500,
0.00,3501,
0.00,3502,
0.00,3503,
0.00,3504,
0.00,3505,
0.00,3506,
0.00,3507,
0.00,3508,
0.00,3509,
0.00,3510,
0.00,3511,
0.00,3512,
0.00,3513,
0.00,3514,
0.00,3515,
0.00,3516,
0.00,3517,
0.00,3518,
0.00,3519,
0.00,3520,
0.00,3521,
0.00,3522,
0.00,3523,
0.00,3524,
0.00,3525,
0.00,3526,
0.00,3527,
0.00,3528,
0.00,3529,
0.00,3530,
0.00,3531,
0.00,3532,
0.00,3533,
0.00,3534,
0.00,3535,
0.00,3536,
0.00,3537,
0.00,3538,
0.00,3539,
0.00,3540,
0.00,3541,
0.00,3542,
0.00,3543,
0.00,3544,
0.00,3545,
0.00,3546,
0.00,3547,
0.00,3548,
0.00,3549,
0.00,3550,
0.00,3551,
0.00,3552,
0.00,3553,
0.00,3554,
0.00,3555,
0.00,3556,
0.00,3557,
0.00,3558,
0.00,3559,
0.00,3560,
0.00,3561,
0.00,3562,
0.00,3563,
0.00,3564,
0.00,3565,
0.00,3566,
0.00,3567,
0.00,3568,
0.00,3569,
0.00,3570,
0.00,3571,
0.00,3572,
0.00,3573,
0.00,3574,
0.00,3575,
0.00,3576,
0.00,3577,
0.00,3578,
0.00,3579,
0.00,3580,
0.00,3581,
0.00,3582,
0.00,3583,
0.00,3584,
0.00,3585,
0.00,3586,
0.00,3587,
0.00,3588,
0.00,3589,
0.00,3590,
0.00,3591,
0.00,3592,
0.00,3593,
0.00,3594,
0.00,3595,
0.00,3596,
0.00,3597,
0.00,3598,
0.00,3599,
0.00,3600,
0.00,3601,
0.00,3602,
0.00,3603,
0.00,3604,
0.00,3605,
0.00,3606,
0.00,3607,
0.00,3608,
0.00,3609,
0.00,3610,
0.00,3611,
0.00,3612,
0.00,3613,
0.00,3614,
0.00,3615,
0.00,3616,
0.00,3617,
0.00,3618,
0.00,3619,
0.00,3620,
0.00,3621,
