value,time,,
0.00,29771,,
0.00,29772,,
0.00,29773,,
0.00,29774,,
0.00,29775,,
0.00,29776,,
0.00,29777,,
0.00,29778,,
0.00,29779,,
0.00,29780,,
0.00,29781,,
0.00,29782,,
0.00,29783,,
0.00,29784,,
0.00,29785,,
0.00,29786,,
0.00,29787,,
0.00,29788,,
0.00,29789,,
0.00,29790,,
0.00,29791,,
0.00,29792,,
0.00,29793,,
0.00,29794,,
0.00,29795,,
0.00,29796,,
0.00,29797,,
0.00,29798,,
0.00,29799,,
0.00,29800,,
0.00,29801,,
0.00,29802,,
0.00,29803,,
0.00,29804,,
0.00,29805,,
0.00,29806,,
0.00,29807,,
0.00,29808,,
0.00,29809,,
0.00,29810,,
0.00,29811,,
0.00,29812,,
0.00,29813,,
0.00,29814,,
0.00,29815,,
0.00,29816,,
0.00,29817,,
0.00,29818,,
0.00,29819,,
0.00,29820,,
0.00,29821,,
0.00,29822,,
0.00,29823,,
0.00,29824,,
0.00,29825,,
0.00,29826,,
0.00,29827,,
0.00,29828,,
0.00,29829,,
0.00,29830,,
0.00,29831,,
0.00,29832,,
0.00,29833,,
0.00,29834,,
0.00,29835,,
0.00,29836,,
0.00,29837,,
0.00,29838,,
0.00,29839,,
0.00,29840,,
0.00,29841,,
0.00,29842,,
0.00,29843,,
0.00,29844,,
0.00,29845,,
0.00,29846,,
0.00,29847,,
0.00,29848,,
0.00,29849,,
0.00,29850,,
0.00,29851,,
0.00,29852,,
0.00,29853,,
0.00,29854,,
0.00,29855,,
0.00,29856,,
0.00,29857,,
0.00,29858,,
0.00,29859,,
0.00,29860,,
0.00,29861,,
0.00,29862,,
0.00,29863,,
0.00,29864,,
0.00,29865,,
0.00,29866,,
0.00,29867,,
0.00,29868,,
0.00,29869,,
0.00,29870,,
0.00,29871,,
0.00,29872,,
0.00,29873,,
0.00,29874,,
0.00,29875,,
0.00,29876,,
0.00,29877,,
0.00,29878,,
0.00,29879,,
0.00,29880,,
0.00,29881,,
0.00,29882,,
0.00,29883,,
0.00,29884,,
0.00,29885,,
0.00,29886,,
0.00,29887,,
0.00,29888,,
0.00,29889,,
0.00,29890,,
0.00,29891,,
0.00,29892,,
0.00,29893,,
0.00,29894,,
0.00,29895,,
0.00,29896,,
0.00,29897,,
3.00,29898,,
0.00,29899,,
0.00,29900,,
0.00,29901,,
0.00,29902,,
0.00,29903,,
0.00,29904,,
0.00,29905,,
0.00,29906,,
0.00,29907,,
0.00,29908,,
0.00,29909,,
0.00,29910,,
0.00,29911,,
0.00,29912,,
0.00,29913,,
0.00,29914,,
0.00,29915,,
0.00,29916,,
0.00,29917,,
0.00,29918,,
0.00,29919,,
0.00,29920,,
0.00,29921,,
0.00,29922,,
0.00,29923,,
0.00,29924,,
0.00,29925,,
0.00,29926,,
0.00,29927,,
0.00,29928,,
0.00,29929,,
0.00,29930,,
0.00,29931,,
0.00,29932,,
0.00,29933,,
0.00,29934,,
0.00,29935,,
0.00,29936,,
0.00,29937,,
0.00,29938,,
0.00,29939,,
0.00,29940,,
0.00,29941,,
0.00,29942,,
0.00,29943,,
0.00,29944,,
0.00,29945,,
0.00,29946,,
0.00,29947,,
0.00,29948,,
0.00,29949,,
0.00,29950,,
0.00,29951,,
0.00,29952,,
0.00,29953,,
0.00,29954,,
0.00,29955,,
0.00,29956,,
0.00,29957,,
0.00,29958,,
0.00,29959,,
0.00,29960,,
0.00,29961,,
0.00,29962,,
0.00,29963,,
0.00,29964,,
0.00,29965,,
0.00,29966,,
0.00,29967,,
0.00,29968,,
0.00,29969,,
0.00,29970,,
0.00,29971,,
0.00,29972,,
0.00,29973,,
0.00,29974,,
0.00,29975,,
0.00,29976,,
0.00,29977,,
0.00,29978,,
0.00,29979,,
0.00,29980,,
0.00,29981,,
0.00,29982,,
0.00,29983,,
0.00,29984,,
0.00,29985,,
0.00,29986,,
0.00,29987,,
0.00,29988,,
0.00,29989,,
0.00,29990,,
0.00,29991,,
0.00,29992,,
0.00,29993,,
0.00,29994,,
0.00,29995,,
0.00,29996,,
0.00,29997,,
0.00,29998,,
0.00,29999,,
0.00,30000,,
0.00,30001,,
0.00,30002,,
0.00,30003,,
0.00,30004,,
0.00,30005,,
0.00,30006,,
0.00,30007,,
0.00,30008,,
0.00,30009,,
0.00,30010,,
0.00,30011,,
0.00,30012,,
0.00,30013,,
0.00,30014,,
0.00,30015,,
0.00,30016,,
0.00,30017,,
0.00,30018,,
0.00,30019,,
0.00,30020,,
0.00,30021,,
0.00,30022,,
0.00,30023,,
0.00,30024,,
0.00,30025,,
0.00,30026,,
0.00,30027,,
0.00,30028,,
0.00,30029,,
0.00,30030,,
0.00,30031,,
0.00,30032,,
0.00,30033,,
0.00,30034,,
0.00,30035,,
0.00,30036,,
0.00,30037,,
0.00,30038,,
0.00,30039,,
0.00,30040,,
0.00,30041,,
0.00,30042,,
0.00,30043,,
0.00,30044,,
0.00,30045,,
0.00,30046,,
0.00,30047,,
0.00,30048,,
0.00,30049,,
0.00,30050,,
0.00,30051,,
0.00,30052,,
0.00,30053,,
0.00,30054,,
0.00,30055,,
0.00,30056,,
0.00,30057,,
0.00,30058,,
0.00,30059,,
0.00,30060,,
0.00,30061,,
0.00,30062,,
0.00,30063,,
0.00,30064,,
0.00,30065,,
0.00,30066,,
0.00,30067,,
0.00,30068,,
0.00,30069,,
0.00,30070,,
0.00,30071,,
0.00,30072,,
0.00,30073,,
0.00,30074,,
0.00,30075,,
0.00,30076,,
0.00,30077,,
0.00,30078,,
0.00,30079,,
0.00,30080,,
0.00,30081,,
0.00,30082,,
0.00,30083,,
0.00,30084,,
0.00,30085,,
0.00,30086,,
0.00,30087,,
0.00,30088,,
0.00,30089,,
0.00,30090,,
0.00,30091,,
0.00,30092,,
0.00,30093,,
0.00,30094,,
0.00,30095,,
0.00,30096,,
0.00,30097,,
0.00,30098,,
0.00,30099,,
0.00,30100,,
0.00,30101,,
0.00,30102,,
0.00,30103,,
0.00,30104,,
0.00,30105,,
0.00,30106,,
0.00,30107,,
0.00,30108,,
0.00,30109,,
0.00,30110,,
0.00,30111,,
0.00,30112,,
0.00,30113,,
0.00,30114,,
0.00,30115,,
0.00,30116,,
0.00,30117,,
0.00,30118,,
0.00,30119,,
0.00,30120,,
0.00,30121,,
0.00,30122,,
0.00,30123,,
0.00,30124,,
0.00,30125,,
0.00,30126,,
0.00,30127,,
0.00,30128,,
0.00,30129,,
0.00,30130,,
0.00,30131,,
0.00,30132,,
0.00,30133,,
0.00,30134,,
0.00,30135,,
0.00,30136,,
0.00,30137,,
0.00,30138,,
0.00,30139,,
4.00,30140,,
0.00,30141,,
0.00,30142,,
0.00,30143,,
0.00,30144,,
0.00,30145,,
0.00,30146,,
0.00,30147,,
0.00,30148,,
0.00,30149,,
0.00,30150,,
0.00,30151,,
0.00,30152,,
0.00,30153,,
0.00,30154,,
0.00,30155,,
0.00,30156,,
0.00,30157,,
0.00,30158,,
0.00,30159,,
0.00,30160,,
0.00,30161,,
0.00,30162,,
0.00,30163,,
0.00,30164,,
0.00,30165,,
0.00,30166,,
0.00,30167,,
0.00,30168,,
0.00,30169,,
0.00,30170,,
0.00,30171,,
0.00,30172,,
0.00,30173,,
0.00,30174,,
0.00,30175,,
0.00,30176,,
0.00,30177,,
0.00,30178,,
0.00,30179,,
0.00,30180,,
0.00,30181,,
0.00,30182,,
0.00,30183,,
0.00,30184,,
0.00,30185,,
0.00,30186,,
0.00,30187,,
0.00,30188,,
0.00,30189,,
0.00,30190,,
0.00,30191,,
0.00,30192,,
0.00,30193,,
0.00,30194,,
0.00,30195,,
0.00,30196,,
0.00,30197,,
0.00,30198,,
0.00,30199,,
0.00,30200,,
0.00,30201,,
0.00,30202,,
0.00,30203,,
0.00,30204,,
0.00,30205,,
0.00,30206,,
0.00,30207,,
0.00,30208,,
0.00,30209,,
45.00,30210,,
42.00,30211,,
45.00,30212,,
46.00,30213,,
47.00,30214,,
48.00,30215,,
41.00,30216,,
48.00,30217,,
45.00,30218,,
45.00,30219,,
46.00,30220,,
45.00,30221,,
46.00,30222,,
46.00,30223,,
44.00,30224,,
43.00,30225,,
42.00,30226,,
46.00,30227,,
44.00,30228,,
46.00,30229,,
46.00,30230,,
47.00,30231,,
45.00,30232,,
46.00,30233,,
47.00,30234,,
45.00,30235,,
44.00,30236,,
46.00,30237,,
43.00,30238,,
44.00,30239,,
43.00,30240,,
42.00,30241,,
43.00,30242,,
43.00,30243,,
50.00,30244,,
45.00,30245,,
50.00,30246,,
47.00,30247,,
46.00,30248,,
46.00,30249,,
47.00,30250,,
50.00,30251,,
48.00,30252,,
45.00,30253,,
48.00,30254,,
42.00,30255,,
46.00,30256,,
41.00,30257,,
47.00,30258,,
40.00,30259,,
48.00,30260,,
49.00,30261,,
46.00,30262,,
45.00,30263,,
46.00,30264,,
47.00,30265,,
44.00,30266,,
45.00,30267,,
47.00,30268,,
43.00,30269,,
41.00,30270,,
47.00,30271,,
41.00,30272,,
43.00,30273,,
46.00,30274,,
48.00,30275,,
46.00,30276,,
47.00,30277,,
45.00,30278,,
47.00,30279,,
47.00,30280,,
46.00,30281,,
47.00,30282,,
44.00,30283,,
45.00,30284,,
47.00,30285,,
42.00,30286,,
42.00,30287,,
43.00,30288,,
43.00,30289,,
44.00,30290,,
46.00,30291,,
46.00,30292,,
48.00,30293,,
46.00,30294,,
47.00,30295,,
47.00,30296,,
42.00,30297,,
46.00,30298,,
44.00,30299,,
42.00,30300,,
43.00,30301,,
43.00,30302,,
41.00,30303,,
42.00,30304,,
44.00,30305,,
48.00,30306,,
47.00,30307,,
49.00,30308,,
46.00,30309,,
48.00,30310,,
45.00,30311,,
46.00,30312,,
47.00,30313,,
46.00,30314,,
46.00,30315,,
45.00,30316,,
45.00,30317,,
44.00,30318,,
42.00,30319,,
45.00,30320,,
43.00,30321,,
48.00,30322,,
49.00,30323,,
47.00,30324,,
47.00,30325,,
46.00,30326,,
47.00,30327,,
46.00,30328,,
45.00,30329,,
47.00,30330,,
41.00,30331,,
42.00,30332,,
43.00,30333,,
48.00,30334,,
46.00,30335,,
47.00,30336,,
47.00,30337,,
47.00,30338,,
42.00,30339,,
43.00,30340,,
44.00,30341,,
39.00,30342,,
44.00,30343,,
43.00,30344,,
42.00,30345,,
42.00,30346,,
42.00,30347,,
43.00,30348,,
43.00,30349,,
44.00,30350,,
47.00,30351,,
46.00,30352,,
46.00,30353,,
49.00,30354,,
49.00,30355,,
45.00,30356,,
47.00,30357,,
48.00,30358,,
44.00,30359,,
46.00,30360,,
47.00,30361,,
41.00,30362,,
44.00,30363,,
44.00,30364,,
47.00,30365,,
46.00,30366,,
48.00,30367,,
45.00,30368,,
48.00,30369,,
43.00,30370,,
44.00,30371,,
44.00,30372,,
43.00,30373,,
42.00,30374,,
41.00,30375,,
40.00,30376,,
43.00,30377,,
42.00,30378,,
41.00,30379,,
44.00,30380,,
44.00,30381,,
50.00,30382,,
49.00,30383,,
45.00,30384,,
53.00,30385,,
47.00,30386,,
44.00,30387,,
48.00,30388,,
48.00,30389,,
43.00,30390,,
43.00,30391,,
44.00,30392,,
42.00,30393,,
43.00,30394,,
42.00,30395,,
46.00,30396,,
47.00,30397,,
45.00,30398,,
44.00,30399,,
46.00,30400,,
43.00,30401,,
43.00,30402,,
45.00,30403,,
41.00,30404,,
43.00,30405,,
46.00,30406,,
40.00,30407,,
42.00,30408,,
45.00,30409,,
43.00,30410,,
45.00,30411,,
46.00,30412,,
46.00,30413,,
47.00,30414,,
47.00,30415,,
46.00,30416,,
48.00,30417,,
49.00,30418,,
46.00,30419,,
47.00,30420,,
42.00,30421,,
45.00,30422,,
45.00,30423,,
42.00,30424,,
44.00,30425,,
41.00,30426,,
45.00,30427,,
44.00,30428,,
51.00,30429,,
47.00,30430,,
47.00,30431,,
43.00,30432,,
45.00,30433,,
44.00,30434,,
43.00,30435,,
44.00,30436,,
43.00,30437,,
40.00,30438,,
44.00,30439,,
42.00,30440,,
47.00,30441,,
46.00,30442,,
47.00,30443,,
45.00,30444,,
44.00,30445,,
44.00,30446,,
42.00,30447,,
45.00,30448,,
42.00,30449,,
43.00,30450,,
43.00,30451,,
42.00,30452,,
40.00,30453,,
44.00,30454,,
46.00,30455,,
44.00,30456,,
46.00,30457,,
46.00,30458,,
48.00,30459,,
48.00,30460,,
47.00,30461,,
48.00,30462,,
45.00,30463,,
43.00,30464,,
46.00,30465,,
40.00,30466,,
41.00,30467,,
44.00,30468,,
41.00,30469,,
43.00,30470,,
42.00,30471,,
47.00,30472,,
46.00,30473,,
47.00,30474,,
42.00,30475,,
43.00,30476,,
41.00,30477,,
45.00,30478,,
44.00,30479,,
43.00,30480,,
47.00,30481,,
43.00,30482,,
44.00,30483,,
50.00,30484,,
43.00,30485,,
47.00,30486,,
46.00,30487,,
47.00,30488,,
49.00,30489,,
47.00,30490,,
43.00,30491,,
51.00,30492,,
46.00,30493,,
42.00,30494,,
43.00,30495,,
46.00,30496,,
43.00,30497,,
42.00,30498,,
42.00,30499,,
40.00,30500,,
43.00,30501,,
43.00,30502,,
51.00,30503,,
47.00,30504,,
48.00,30505,,
45.00,30506,,
48.00,30507,,
42.00,30508,,
44.00,30509,,
43.00,30510,,
41.00,30511,,
42.00,30512,,
0.00,30513,,
0.00,30514,,
0.00,30515,,
0.00,30516,,
0.00,30517,,
0.00,30518,,
0.00,30519,,
0.00,30520,,
0.00,30521,,
0.00,30522,,
0.00,30523,,
0.00,30524,,
0.00,30525,,
0.00,30526,,
0.00,30527,,
0.00,30528,,
0.00,30529,,
0.00,30530,,
0.00,30531,,
0.00,30532,,
0.00,30533,,
0.00,30534,,
0.00,30535,,
0.00,30536,,
0.00,30537,,
0.00,30538,,
0.00,30539,,
0.00,30540,,
0.00,30541,,
0.00,30542,,
0.00,30543,,
0.00,30544,,
0.00,30545,,
0.00,30546,,
0.00,30547,,
0.00,30548,,
0.00,30549,,
0.00,30550,,
0.00,30551,,
0.00,30552,,
0.00,30553,,
0.00,30554,,
0.00,30555,,
0.00,30556,,
0.00,30557,,
0.00,30558,,
0.00,30559,,
0.00,30560,,
1.00,30561,,
0.00,30562,,
0.00,30563,,
0.00,30564,,
0.00,30565,,
0.00,30566,,
0.00,30567,,
0.00,30568,,
0.00,30569,,
0.00,30570,,
0.00,30571,,
0.00,30572,,
0.00,30573,,
0.00,30574,,
0.00,30575,,
0.00,30576,,
0.00,30577,,
0.00,30578,,
0.00,30579,,
0.00,30580,,
0.00,30581,,
0.00,30582,,
0.00,30583,,
0.00,30584,,
0.00,30585,,
0.00,30586,,
0.00,30587,,
0.00,30588,,
0.00,30589,,
0.00,30590,,
0.00,30591,,
0.00,30592,,
0.00,30593,,
0.00,30594,,
0.00,30595,,
0.00,30596,,
0.00,30597,,
0.00,30598,,
0.00,30599,,
0.00,30600,,
0.00,30601,,
0.00,30602,,
0.00,30603,,
0.00,30604,,
0.00,30605,,
0.00,30606,,
0.00,30607,,
0.00,30608,,
0.00,30609,,
0.00,30610,,
0.00,30611,,
0.00,30612,,
0.00,30613,,
0.00,30614,,
0.00,30615,,
0.00,30616,,
0.00,30617,,
0.00,30618,,
0.00,30619,,
0.00,30620,,
0.00,30621,,
0.00,30622,,
0.00,30623,,
0.00,30624,,
0.00,30625,,
0.00,30626,,
0.00,30627,,
0.00,30628,,
0.00,30629,,
0.00,30630,,
0.00,30631,,
0.00,30632,,
0.00,30633,,
0.00,30634,,
0.00,30635,,
0.00,30636,,
0.00,30637,,
0.00,30638,,
0.00,30639,,
0.00,30640,,
0.00,30641,,
0.00,30642,,
0.00,30643,,
0.00,30644,,
0.00,30645,,
0.00,30646,,
0.00,30647,,
0.00,30648,,
0.00,30649,,
0.00,30650,,
0.00,30651,,
0.00,30652,,
0.00,30653,,
0.00,30654,,
0.00,30655,,
0.00,30656,,
0.00,30657,,
0.00,30658,,
0.00,30659,,
0.00,30660,,
0.00,30661,,
0.00,30662,,
0.00,30663,,
0.00,30664,,
0.00,30665,,
0.00,30666,,
0.00,30667,,
0.00,30668,,
0.00,30669,,
0.00,30670,,
0.00,30671,,
0.00,30672,,
0.00,30673,,
0.00,30674,,
0.00,30675,,
0.00,30676,,
0.00,30677,,
47.00,30678,,
45.00,30679,,
44.00,30680,,
46.00,30681,,
40.00,30682,,
47.00,30683,,
43.00,30684,,
46.00,30685,,
51.00,30686,,
49.00,30687,,
44.00,30688,,
47.00,30689,,
47.00,30690,,
45.00,30691,,
43.00,30692,,
44.00,30693,,
41.00,30694,,
41.00,30695,,
45.00,30696,,
41.00,30697,,
42.00,30698,,
42.00,30699,,
47.00,30700,,
46.00,30701,,
48.00,30702,,
48.00,30703,,
47.00,30704,,
47.00,30705,,
49.00,30706,,
51.00,30707,,
47.00,30708,,
46.00,30709,,
48.00,30710,,
44.00,30711,,
44.00,30712,,
42.00,30713,,
47.00,30714,,
42.00,30715,,
47.00,30716,,
46.00,30717,,
46.00,30718,,
44.00,30719,,
44.00,30720,,
47.00,30721,,
44.00,30722,,
45.00,30723,,
45.00,30724,,
43.00,30725,,
43.00,30726,,
41.00,30727,,
45.00,30728,,
45.00,30729,,
47.00,30730,,
47.00,30731,,
48.00,30732,,
44.00,30733,,
48.00,30734,,
47.00,30735,,
43.00,30736,,
42.00,30737,,
45.00,30738,,
43.00,30739,,
42.00,30740,,
46.00,30741,,
44.00,30742,,
39.00,30743,,
46.00,30744,,
48.00,30745,,
47.00,30746,,
48.00,30747,,
50.00,30748,,
48.00,30749,,
47.00,30750,,
47.00,30751,,
47.00,30752,,
44.00,30753,,
46.00,30754,,
47.00,30755,,
44.00,30756,,
45.00,30757,,
41.00,30758,,
44.00,30759,,
46.00,30760,,
48.00,30761,,
46.00,30762,,
49.00,30763,,
45.00,30764,,
46.00,30765,,
49.00,30766,,
44.00,30767,,
40.00,30768,,
46.00,30769,,
43.00,30770,,
43.00,30771,,
43.00,30772,,
43.00,30773,,
41.00,30774,,
42.00,30775,,
48.00,30776,,
44.00,30777,,
48.00,30778,,
47.00,30779,,
48.00,30780,,
46.00,30781,,
46.00,30782,,
49.00,30783,,
44.00,30784,,
45.00,30785,,
47.00,30786,,
44.00,30787,,
44.00,30788,,
43.00,30789,,
43.00,30790,,
43.00,30791,,
46.00,30792,,
47.00,30793,,
48.00,30794,,
45.00,30795,,
45.00,30796,,
48.00,30797,,
44.00,30798,,
47.00,30799,,
46.00,30800,,
43.00,30801,,
43.00,30802,,
44.00,30803,,
41.00,30804,,
42.00,30805,,
40.00,30806,,
48.00,30807,,
44.00,30808,,
48.00,30809,,
47.00,30810,,
46.00,30811,,
47.00,30812,,
49.00,30813,,
46.00,30814,,
44.00,30815,,
46.00,30816,,
46.00,30817,,
42.00,30818,,
45.00,30819,,
44.00,30820,,
43.00,30821,,
42.00,30822,,
46.00,30823,,
49.00,30824,,
46.00,30825,,
44.00,30826,,
47.00,30827,,
46.00,30828,,
44.00,30829,,
0.00,30830,,
0.00,30831,,
0.00,30832,,
0.00,30833,,
0.00,30834,,
0.00,30835,,
0.00,30836,,
0.00,30837,,
0.00,30838,,
0.00,30839,,
0.00,30840,,
0.00,30841,,
0.00,30842,,
0.00,30843,,
0.00,30844,,
0.00,30845,,
0.00,30846,,
0.00,30847,,
0.00,30848,,
0.00,30849,,
0.00,30850,,
0.00,30851,,
0.00,30852,,
0.00,30853,,
0.00,30854,,
0.00,30855,,
0.00,30856,,
0.00,30857,,
0.00,30858,,
0.00,30859,,
0.00,30860,,
0.00,30861,,
0.00,30862,,
0.00,30863,,
0.00,30864,,
0.00,30865,,
0.00,30866,,
0.00,30867,,
0.00,30868,,
0.00,30869,,
0.00,30870,,
0.00,30871,,
0.00,30872,,
0.00,30873,,
0.00,30874,,
0.00,30875,,
0.00,30876,,
0.00,30877,,
0.00,30878,,
0.00,30879,,
0.00,30880,,
0.00,30881,,
0.00,30882,,
0.00,30883,,
0.00,30884,,
0.00,30885,,
0.00,30886,,
0.00,30887,,
0.00,30888,,
0.00,30889,,
0.00,30890,,
0.00,30891,,
0.00,30892,,
0.00,30893,,
0.00,30894,,
0.00,30895,,
0.00,30896,,
0.00,30897,,
0.00,30898,,
0.00,30899,,
0.00,30900,,
0.00,30901,,
0.00,30902,,
0.00,30903,,
0.00,30904,,
0.00,30905,,
0.00,30906,,
0.00,30907,,
0.00,30908,,
0.00,30909,,
0.00,30910,,
0.00,30911,,
0.00,30912,,
0.00,30913,,
0.00,30914,,
0.00,30915,,
0.00,30916,,
0.00,30917,,
0.00,30918,,
0.00,30919,,
0.00,30920,,
0.00,30921,,
0.00,30922,,
0.00,30923,,
0.00,30924,,
0.00,30925,,
0.00,30926,,
0.00,30927,,
0.00,30928,,
0.00,30929,,
0.00,30930,,
0.00,30931,,
0.00,30932,,
0.00,30933,,
0.00,30934,,
0.00,30935,,
0.00,30936,,
0.00,30937,,
0.00,30938,,
0.00,30939,,
0.00,30940,,
0.00,30941,,
0.00,30942,,
0.00,30943,,
0.00,30944,,
0.00,30945,,
0.00,30946,,
0.00,30947,,
0.00,30948,,
0.00,30949,,
0.00,30950,,
0.00,30951,,
0.00,30952,,
0.00,30953,,
0.00,30954,,
0.00,30955,,
0.00,30956,,
0.00,30957,,
0.00,30958,,
0.00,30959,,
0.00,30960,,
0.00,30961,,
0.00,30962,,
0.00,30963,,
0.00,30964,,
0.00,30965,,
0.00,30966,,
0.00,30967,,
0.00,30968,,
0.00,30969,,
0.00,30970,,
0.00,30971,,
0.00,30972,,
0.00,30973,,
0.00,30974,,
0.00,30975,,
0.00,30976,,
0.00,30977,,
0.00,30978,,
0.00,30979,,
0.00,30980,,
0.00,30981,,
0.00,30982,,
0.00,30983,,
0.00,30984,,
0.00,30985,,
0.00,30986,,
0.00,30987,,
0.00,30988,,
0.00,30989,,
0.00,30990,,
0.00,30991,,
0.00,30992,,
0.00,30993,,
0.00,30994,,
48.00,30995,,
43.00,30996,,
44.00,30997,,
46.00,30998,,
47.00,30999,,
46.00,31000,,
45.00,31001,,
48.00,31002,,
42.00,31003,,
45.00,31004,,
44.00,31005,,
43.00,31006,,
40.00,31007,,
41.00,31008,,
44.00,31009,,
40.00,31010,,
41.00,31011,,
43.00,31012,,
42.00,31013,,
46.00,31014,,
49.00,31015,,
49.00,31016,,
47.00,31017,,
41.00,31018,,
44.00,31019,,
42.00,31020,,
41.00,31021,,
44.00,31022,,
44.00,31023,,
41.00,31024,,
40.00,31025,,
44.00,31026,,
46.00,31027,,
42.00,31028,,
46.00,31029,,
44.00,31030,,
48.00,31031,,
45.00,31032,,
48.00,31033,,
43.00,31034,,
44.00,31035,,
45.00,31036,,
42.00,31037,,
44.00,31038,,
46.00,31039,,
41.00,31040,,
42.00,31041,,
43.00,31042,,
41.00,31043,,
42.00,31044,,
44.00,31045,,
49.00,31046,,
47.00,31047,,
47.00,31048,,
44.00,31049,,
44.00,31050,,
42.00,31051,,
49.00,31052,,
42.00,31053,,
41.00,31054,,
43.00,31055,,
42.00,31056,,
45.00,31057,,
43.00,31058,,
48.00,31059,,
47.00,31060,,
47.00,31061,,
45.00,31062,,
44.00,31063,,
43.00,31064,,
41.00,31065,,
43.00,31066,,
41.00,31067,,
44.00,31068,,
41.00,31069,,
43.00,31070,,
44.00,31071,,
44.00,31072,,
43.00,31073,,
48.00,31074,,
48.00,31075,,
50.00,31076,,
46.00,31077,,
47.00,31078,,
41.00,31079,,
42.00,31080,,
47.00,31081,,
42.00,31082,,
47.00,31083,,
45.00,31084,,
41.00,31085,,
41.00,31086,,
42.00,31087,,
42.00,31088,,
43.00,31089,,
45.00,31090,,
47.00,31091,,
47.00,31092,,
46.00,31093,,
42.00,31094,,
41.00,31095,,
41.00,31096,,
42.00,31097,,
37.00,31098,,
43.00,31099,,
41.00,31100,,
39.00,31101,,
46.00,31102,,
44.00,31103,,
43.00,31104,,
47.00,31105,,
47.00,31106,,
47.00,31107,,
44.00,31108,,
46.00,31109,,
43.00,31110,,
46.00,31111,,
47.00,31112,,
43.00,31113,,
45.00,31114,,
44.00,31115,,
42.00,31116,,
42.00,31117,,
43.00,31118,,
43.00,31119,,
41.00,31120,,
47.00,31121,,
47.00,31122,,
47.00,31123,,
44.00,31124,,
46.00,31125,,
45.00,31126,,
42.00,31127,,
40.00,31128,,
44.00,31129,,
41.00,31130,,
41.00,31131,,
41.00,31132,,
42.00,31133,,
41.00,31134,,
43.00,31135,,
45.00,31136,,
45.00,31137,,
47.00,31138,,
46.00,31139,,
49.00,31140,,
42.00,31141,,
46.00,31142,,
48.00,31143,,
43.00,31144,,
40.00,31145,,
45.00,31146,,
0.00,31147,,
0.00,31148,,
0.00,31149,,
0.00,31150,,
0.00,31151,,
0.00,31152,,
0.00,31153,,
0.00,31154,,
0.00,31155,,
0.00,31156,,
0.00,31157,,
0.00,31158,,
0.00,31159,,
0.00,31160,,
0.00,31161,,
0.00,31162,,
0.00,31163,,
0.00,31164,,
0.00,31165,,
0.00,31166,,
0.00,31167,,
0.00,31168,,
0.00,31169,,
0.00,31170,,
0.00,31171,,
0.00,31172,,
0.00,31173,,
0.00,31174,,
0.00,31175,,
0.00,31176,,
0.00,31177,,
0.00,31178,,
0.00,31179,,
0.00,31180,,
0.00,31181,,
0.00,31182,,
0.00,31183,,
0.00,31184,,
0.00,31185,,
0.00,31186,,
0.00,31187,,
0.00,31188,,
0.00,31189,,
0.00,31190,,
0.00,31191,,
0.00,31192,,
0.00,31193,,
0.00,31194,,
0.00,31195,,
0.00,31196,,
0.00,31197,,
0.00,31198,,
0.00,31199,,
0.00,31200,,
0.00,31201,,
0.00,31202,,
0.00,31203,,
0.00,31204,,
0.00,31205,,
0.00,31206,,
0.00,31207,,
0.00,31208,,
0.00,31209,,
0.00,31210,,
0.00,31211,,
0.00,31212,,
0.00,31213,,
0.00,31214,,
0.00,31215,,
0.00,31216,,
0.00,31217,,
0.00,31218,,
0.00,31219,,
0.00,31220,,
0.00,31221,,
0.00,31222,,
0.00,31223,,
0.00,31224,,
0.00,31225,,
0.00,31226,,
0.00,31227,,
0.00,31228,,
0.00,31229,,
0.00,31230,,
0.00,31231,,
0.00,31232,,
0.00,31233,,
0.00,31234,,
0.00,31235,,
0.00,31236,,
0.00,31237,,
0.00,31238,,
0.00,31239,,
0.00,31240,,
0.00,31241,,
0.00,31242,,
0.00,31243,,
0.00,31244,,
0.00,31245,,
0.00,31246,,
0.00,31247,,
0.00,31248,,
0.00,31249,,
0.00,31250,,
0.00,31251,,
0.00,31252,,
0.00,31253,,
0.00,31254,,
0.00,31255,,
0.00,31256,,
0.00,31257,,
0.00,31258,,
0.00,31259,,
0.00,31260,,
0.00,31261,,
0.00,31262,,
0.00,31263,,
0.00,31264,,
0.00,31265,,
0.00,31266,,
0.00,31267,,
0.00,31268,,
0.00,31269,,
0.00,31270,,
0.00,31271,,
0.00,31272,,
0.00,31273,,
0.00,31274,,
0.00,31275,,
0.00,31276,,
0.00,31277,,
0.00,31278,,
0.00,31279,,
0.00,31280,,
0.00,31281,,
0.00,31282,,
0.00,31283,,
0.00,31284,,
0.00,31285,,
0.00,31286,,
0.00,31287,,
0.00,31288,,
0.00,31289,,
0.00,31290,,
0.00,31291,,
0.00,31292,,
0.00,31293,,
0.00,31294,,
0.00,31295,,
0.00,31296,,
0.00,31297,,
0.00,31298,,
0.00,31299,,
0.00,31300,,
0.00,31301,,
0.00,31302,,
0.00,31303,,
0.00,31304,,
0.00,31305,,
0.00,31306,,
0.00,31307,,
0.00,31308,,
0.00,31309,,
0.00,31310,,
0.00,31311,,
0.00,31312,,
0.00,31313,,
0.00,31314,,
0.00,31315,,
0.00,31316,,
0.00,31317,,
0.00,31318,,
0.00,31319,,
0.00,31320,,
0.00,31321,,
0.00,31322,,
0.00,31323,,
0.00,31324,,
